psql:supabase_clean.sql:15359: ERROR:  insert or update on table "identities" violates foreign key constraint "identities_user_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15534: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(f864dd1a-0928-4ba7-92a6-d0c9177c2501) is not present in table "sessions".
psql:supabase_clean.sql:15535: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(e2f1ca13-5df0-457d-adc3-91dd8f3a2eb3) is not present in table "sessions".
psql:supabase_clean.sql:15536: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(248fb2b7-5fd8-48c7-883b-6f35ba16979a) is not present in table "sessions".
psql:supabase_clean.sql:15537: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(16d5a4e8-73f2-4e88-9b57-08fdf9e2b673) is not present in table "sessions".
psql:supabase_clean.sql:15538: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(6a53f984-36bb-45fd-a9ad-09e22baf7007) is not present in table "sessions".
psql:supabase_clean.sql:15539: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15540: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(262ff886-0876-43ca-9ac8-cb7987b4e7c3) is not present in table "sessions".
psql:supabase_clean.sql:15541: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(774c13f7-dc06-44e1-b848-b1fa2aef4bec) is not present in table "sessions".
psql:supabase_clean.sql:15542: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(ca7569ad-fd2c-482f-b9f0-e7f3595ad424) is not present in table "sessions".
psql:supabase_clean.sql:15543: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15544: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(ee02e93f-eef5-4a49-bede-5c48b702ccb7) is not present in table "sessions".
psql:supabase_clean.sql:15545: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15546: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15547: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(73429752-9f79-427b-9fd2-43e3b78f7afa) is not present in table "sessions".
psql:supabase_clean.sql:15548: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7683fbf6-69d0-4c8a-8ed7-c916aedb494a) is not present in table "sessions".
psql:supabase_clean.sql:15549: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7294065a-efb0-450b-a18a-3495222d9174) is not present in table "sessions".
psql:supabase_clean.sql:15550: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(853534d9-ef96-478e-a751-6b8ece760130) is not present in table "sessions".
psql:supabase_clean.sql:15551: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(edf9ba84-1c96-477c-9b70-272a45761f62) is not present in table "sessions".
psql:supabase_clean.sql:15552: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(11637023-1ab8-40f5-991c-65af56c97ac2) is not present in table "sessions".
psql:supabase_clean.sql:15553: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15554: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15555: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15556: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(844544a3-515f-4c35-b28c-1dbd8594553b) is not present in table "sessions".
psql:supabase_clean.sql:15557: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15558: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15559: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15560: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15561: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15562: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15563: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15564: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15565: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15566: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15567: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(40f97d0e-995d-4723-8ae9-ee8111ebae37) is not present in table "sessions".
psql:supabase_clean.sql:15568: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(d1481989-2656-4224-b6c9-855fd6b5b758) is not present in table "sessions".
psql:supabase_clean.sql:15569: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(97914050-f148-44b8-95b0-030fecbb31ea) is not present in table "sessions".
psql:supabase_clean.sql:15570: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(6d2b7592-e0ed-4ad5-a6c0-c276d5fb45cb) is not present in table "sessions".
psql:supabase_clean.sql:15571: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(0e2b7f8f-e3da-4889-8922-134a9eb5965c) is not present in table "sessions".
psql:supabase_clean.sql:15572: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15573: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(8e184148-e553-4fdc-8104-3c625cd2ce46) is not present in table "sessions".
psql:supabase_clean.sql:15574: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15575: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15576: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(6a53f984-36bb-45fd-a9ad-09e22baf7007) is not present in table "sessions".
psql:supabase_clean.sql:15577: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(7b8530bb-30bd-4f2c-ae08-0cc8ac7081c0) is not present in table "sessions".
psql:supabase_clean.sql:15578: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(262ff886-0876-43ca-9ac8-cb7987b4e7c3) is not present in table "sessions".
psql:supabase_clean.sql:15579: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(e9861bbb-46bf-48bb-a7f3-767222c8ff57) is not present in table "sessions".
psql:supabase_clean.sql:15580: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(0ac69c8a-f64a-4f01-8743-6c8e3c05eab9) is not present in table "sessions".
psql:supabase_clean.sql:15581: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(45a108e8-f804-4557-b68e-b8488028063e) is not present in table "sessions".
psql:supabase_clean.sql:15582: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(bf42598e-54c6-41a1-bc16-c8f7a1f56d21) is not present in table "sessions".
psql:supabase_clean.sql:15583: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(5e2bbaf5-e22e-4cb4-acac-c6c943c5868a) is not present in table "sessions".
psql:supabase_clean.sql:15584: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(72ec35aa-6d62-4d9c-85fd-b4c7929851df) is not present in table "sessions".
psql:supabase_clean.sql:15585: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(76f1364e-4c23-4bb5-997c-1b4a435ddcac) is not present in table "sessions".
psql:supabase_clean.sql:15586: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15587: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(cff7f084-dacf-4d93-b87a-ff758fdfbf44) is not present in table "sessions".
psql:supabase_clean.sql:15588: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(2acf829a-2b35-47f2-a3ba-e73e0fb189d2) is not present in table "sessions".
psql:supabase_clean.sql:15589: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15590: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(9e6852f0-f17d-4e41-9568-1a2a5bd5e037) is not present in table "sessions".
psql:supabase_clean.sql:15591: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(5af1b8ee-403d-45cd-8c54-edd1ea12d1aa) is not present in table "sessions".
psql:supabase_clean.sql:15592: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15593: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15594: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15595: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(b6e4ce68-247e-49f8-bd29-2e81b67ba011) is not present in table "sessions".
psql:supabase_clean.sql:15596: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15597: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(c641a98d-5483-4bc8-9ac8-0025f3c3aea6) is not present in table "sessions".
psql:supabase_clean.sql:15598: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15599: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(3562caec-d4d7-4952-ab56-81c6bb9c3db6) is not present in table "sessions".
psql:supabase_clean.sql:15600: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15601: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15602: ERROR:  insert or update on table "refresh_tokens" violates foreign key constraint "refresh_tokens_session_id_fkey"
描述:  Key (session_id)=(89e4a94c-d04b-4a96-b0d8-61cb3bd810ad) is not present in table "sessions".
psql:supabase_clean.sql:15621: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15622: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15623: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15624: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15625: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15626: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15627: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15628: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15629: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15630: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15631: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15632: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15633: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15634: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15635: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15636: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15637: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15638: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15639: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15640: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15641: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15642: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15643: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15644: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15645: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15646: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15647: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15648: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15649: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15650: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15651: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15652: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15653: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15654: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15655: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15656: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15657: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15658: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15659: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15660: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15661: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15662: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15663: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15664: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15665: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15666: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15667: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15668: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15669: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15670: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15671: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15672: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15673: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15674: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15675: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15676: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15677: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15678: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15679: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15680: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15681: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15682: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15683: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15684: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15685: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15686: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15687: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15688: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15689: ERROR:  permission denied for table schema_migrations
psql:supabase_clean.sql:15696: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(2933e7e7-490d-4316-9514-7b7c56e146ff) is not present in table "users".
psql:supabase_clean.sql:15697: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15698: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15699: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15700: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15701: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15702: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15703: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15704: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15705: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15706: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15707: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15708: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15709: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15710: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15711: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(970d1962-9506-43c4-91a1-53fd83cf3224) is not present in table "users".
psql:supabase_clean.sql:15712: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(5d8ef9f5-1b10-45e3-81c9-81dd0f092724) is not present in table "users".
psql:supabase_clean.sql:15713: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(d15fd47e-ca4f-42e6-8d56-2ec9e6ac7a9f) is not present in table "users".
psql:supabase_clean.sql:15714: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15715: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(cf6a8f86-197b-4976-9eba-30be38103718) is not present in table "users".
psql:supabase_clean.sql:15716: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15717: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(6d4c67a9-3f1e-4993-99a9-bd9b8b5b15cc) is not present in table "users".
psql:supabase_clean.sql:15718: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15719: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(ae2794a0-8992-4ec0-88fa-8d85ca8b20f7) is not present in table "users".
psql:supabase_clean.sql:15720: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(557c4b8f-1c69-4d5d-8074-6e0beb78052d) is not present in table "users".
psql:supabase_clean.sql:15721: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(398210c5-9d28-4fdc-b4cf-37a60a1793d9) is not present in table "users".
psql:supabase_clean.sql:15722: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(c3605537-a9e0-41df-81e9-c96a6d00b5bd) is not present in table "users".
psql:supabase_clean.sql:15723: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(71e672ad-519f-41eb-b567-4e5a19a61d9c) is not present in table "users".
psql:supabase_clean.sql:15724: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(71e672ad-519f-41eb-b567-4e5a19a61d9c) is not present in table "users".
psql:supabase_clean.sql:15725: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(f3477c87-ccac-4364-b48b-d099e4fb7f5e) is not present in table "users".
psql:supabase_clean.sql:15726: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
描述:  Key (user_id)=(f3477c87-ccac-4364-b48b-d099e4fb7f5e) is not present in table "users".
psql:supabase_clean.sql:15727: ERROR:  insert or update on table "sessions" violates foreign key constraint "sessions_user_id_fkey"
